C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_023.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_023.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_023.jpg, -0.4113234, 1, 0, 12.34476
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_132.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_132.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_132.jpg, -0.04644176, 1, 0, 13.83102
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_232.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_232.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_232.jpg, 0, 1, 0, 14.92562
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_335.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_335.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_335.jpg, -0.1833375, 1, 0, 15.88232
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_436.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_436.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_436.jpg, -0.4441866, 1, 0, 16.90171
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_541.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_541.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_541.jpg, -0.1554816, 1, 0, 17.90474
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_648.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_648.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_648.jpg, 0, 1, 0, 19.12718
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_751.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_751.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_751.jpg, -0.3084177, 1, 0, 20.13288
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_854.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_854.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_854.jpg, -0.0152772, 1, 0, 21.1236
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_04_958.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_04_958.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_04_958.jpg, 0, 1, 0, 22.1301
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_060.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_060.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_060.jpg, -0.2804754, 1, 0, 23.07331
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_165.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_165.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_165.jpg, -0.304008, 1, 0, 24.12618
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_267.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_267.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_267.jpg, 0, 1, 0, 25.09446
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_369.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_369.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_369.jpg, 0, 1, 0, 26.03997
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_470.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_470.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_470.jpg, -0.1829583, 1, 0, 26.97765
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_573.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_573.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_573.jpg, -0.3057594, 1, 0, 27.82379
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_676.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_676.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_676.jpg, 0, 1, 0, 28.75242
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_779.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_779.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_779.jpg, 0, 1, 0, 29.66551
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_882.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_882.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_882.jpg, -0.288399, 1, 0, 30.17342
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_05_984.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_05_984.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_05_984.jpg, -0.5527537, 1, 0, 30.14053
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_090.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_090.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_090.jpg, -0.1940995, 1, 0, 30.19462
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_192.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_192.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_192.jpg, 0, 1, 0, 30.1876
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_299.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_299.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_299.jpg, -0.0443346, 1, 0, 30.19033
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_401.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_401.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_401.jpg, -0.2077332, 1, 0, 30.18309
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_505.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_505.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_505.jpg, 0, 1, 0, 30.18993
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_614.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_614.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_614.jpg, 0, 1, 0, 30.1903
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_719.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_719.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_719.jpg, 0, 1, 0, 30.19037
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_819.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_819.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_819.jpg, 0, 1, 0, 30.19037
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_06_925.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_06_925.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_06_925.jpg, -0.0217224, 1, 0, 30.19019
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_028.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_028.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_028.jpg, -0.1578447, 1, 0, 30.18533
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_134.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_134.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_134.jpg, 0, 1, 0, 30.19003
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_239.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_239.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_239.jpg, 0, 1, 0, 30.19021
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_343.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_343.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_343.jpg, -0.08551171, 1, 0, 30.18888
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_446.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_446.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_446.jpg, -0.3025134, 1, 0, 30.17453
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_550.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_550.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_550.jpg, 0, 1, 0, 30.18829
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_655.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_655.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_655.jpg, 0, 1, 0, 30.18991
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_758.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_758.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_758.jpg, 0, 1, 0, 30.19023
C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\center_2020_05_29_09_08_07_864.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\left_2020_05_29_09_08_07_864.jpg, C:\Users\gleni\Documents\Sigma\The-Complete-Self-driving-Car-Course\Udacity Simulator\Data\IMG\right_2020_05_29_09_08_07_864.jpg, 0, 1, 0, 30.19033
